evento,es_incendio,p_incendio
xbd:lower-puna-volcano,0,0.108982
xbd:lower-puna-volcano,0,0.178284
xbd:lower-puna-volcano,0,0.005035
xbd:lower-puna-volcano,0,0.007600
xbd:lower-puna-volcano,0,0.001328
xbd:lower-puna-volcano,0,0.661782
xbd:lower-puna-volcano,0,0.000003
xbd:lower-puna-volcano,0,0.022898
xbd:lower-puna-volcano,0,0.993933
xbd:lower-puna-volcano,0,0.017152
xbd:lower-puna-volcano,0,0.087666
xbd:lower-puna-volcano,0,0.012201
xbd:lower-puna-volcano,0,0.061839
xbd:lower-puna-volcano,0,0.003225
xbd:lower-puna-volcano,0,0.005366
xbd:lower-puna-volcano,0,0.002239
xbd:lower-puna-volcano,0,0.029647
xbd:lower-puna-volcano,0,0.035594
xbd:lower-puna-volcano,0,0.998159
xbd:lower-puna-volcano,0,0.227928
xbd:lower-puna-volcano,0,0.000161
xbd:lower-puna-volcano,0,0.013647
xbd:lower-puna-volcano,0,0.000265
xbd:lower-puna-volcano,0,0.002912
xbd:lower-puna-volcano,0,0.004435
xbd:lower-puna-volcano,0,0.005881
xbd:lower-puna-volcano,0,0.017845
xbd:lower-puna-volcano,0,0.982381
xbd:lower-puna-volcano,0,0.995993
xbd:lower-puna-volcano,0,0.001552
xbd:lower-puna-volcano,0,0.033570
xbd:lower-puna-volcano,0,0.001435
xbd:lower-puna-volcano,0,0.048752
xbd:lower-puna-volcano,0,0.004241
xbd:lower-puna-volcano,0,0.232084
xbd:lower-puna-volcano,0,0.000265
xbd:lower-puna-volcano,0,0.361851
xbd:lower-puna-volcano,0,0.024059
xbd:lower-puna-volcano,0,0.000232
xbd:lower-puna-volcano,0,0.000990
xbd:lower-puna-volcano,0,0.016959
xbd:lower-puna-volcano,0,0.003338
xbd:lower-puna-volcano,0,0.001650
xbd:lower-puna-volcano,0,0.003360
xbd:lower-puna-volcano,0,0.411403
xbd:mexico-earthquake,0,0.911462
xbd:mexico-earthquake,0,0.800999
xbd:mexico-earthquake,0,0.000940
xbd:mexico-earthquake,0,0.031179
xbd:mexico-earthquake,0,0.292122
xbd:mexico-earthquake,0,0.000020
xbd:mexico-earthquake,0,0.005329
xbd:mexico-earthquake,0,0.828878
xbd:mexico-earthquake,0,0.176630
xbd:mexico-earthquake,0,0.876292
xbd:mexico-earthquake,0,0.018048
xbd:mexico-earthquake,0,0.685990
xbd:mexico-earthquake,0,0.624337
xbd:mexico-earthquake,0,0.056477
xbd:mexico-earthquake,0,0.000100
xbd:mexico-earthquake,0,0.995121
xbd:mexico-earthquake,0,0.915517
xbd:mexico-earthquake,0,0.000107
xbd:mexico-earthquake,0,0.522201
xbd:mexico-earthquake,0,0.100833
xbd:mexico-earthquake,0,0.374442
xbd:mexico-earthquake,0,0.718678
xbd:mexico-earthquake,0,0.023653
xbd:mexico-earthquake,0,0.565008
xbd:mexico-earthquake,0,0.001038
xbd:mexico-earthquake,0,0.938235
xbd:mexico-earthquake,0,0.424227
xbd:mexico-earthquake,0,0.005669
xbd:mexico-earthquake,0,0.000041
xbd:mexico-earthquake,0,0.164374
xbd:mexico-earthquake,0,0.681079
xbd:mexico-earthquake,0,0.159992
xbd:mexico-earthquake,0,0.692195
xbd:mexico-earthquake,0,0.113794
xbd:mexico-earthquake,0,0.930159
xbd:mexico-earthquake,0,0.018644
xbd:mexico-earthquake,0,0.041998
xbd:mexico-earthquake,0,0.064397
xbd:mexico-earthquake,0,0.000202
xbd:mexico-earthquake,0,0.882226
xbd:mexico-earthquake,0,0.000769
xbd:mexico-earthquake,0,0.718473
xbd:mexico-earthquake,0,0.115264
xbd:mexico-earthquake,0,0.716000
xbd:mexico-earthquake,0,0.001525
xbd:mexico-earthquake,0,0.872054
xbd:mexico-earthquake,0,0.330416
xbd:mexico-earthquake,0,0.723425
xbd:mexico-earthquake,0,0.016177
xbd:mexico-earthquake,0,0.884231
xbd:mexico-earthquake,0,0.304159
xbd:mexico-earthquake,0,0.085358
xbd:mexico-earthquake,0,0.212646
xbd:mexico-earthquake,0,0.779294
xbd:mexico-earthquake,0,0.012306
xbd:mexico-earthquake,0,0.000821
xbd:mexico-earthquake,0,0.000014
xbd:mexico-earthquake,0,0.291179
xbd:mexico-earthquake,0,0.000261
xbd:mexico-earthquake,0,0.032541
xbd:mexico-earthquake,0,0.000861
xbd:mexico-earthquake,0,0.003616
xbd:mexico-earthquake,0,0.080273
xbd:mexico-earthquake,0,0.017635
xbd:mexico-earthquake,0,0.988623
xbd:mexico-earthquake,0,0.996891
xbd:mexico-earthquake,0,0.105157
xbd:mexico-earthquake,0,0.000062
xbd:mexico-earthquake,0,0.003788
xbd:mexico-earthquake,0,0.774898
xbd:mexico-earthquake,0,0.925508
xbd:mexico-earthquake,0,0.163073
xbd:mexico-earthquake,0,0.647000
xbd:mexico-earthquake,0,0.070819
xbd:mexico-earthquake,0,0.876837
xbd:mexico-earthquake,0,0.912234
xbd:mexico-earthquake,0,0.996898
xbd:mexico-earthquake,0,0.808526
xbd:mexico-earthquake,0,0.056724
xbd:mexico-earthquake,0,0.000839
xbd:mexico-earthquake,0,0.112842
xbd:mexico-earthquake,0,0.000280
xbd:mexico-earthquake,0,0.808332
xbd:mexico-earthquake,0,0.072734
xbd:mexico-earthquake,0,0.000016
xbd:mexico-earthquake,0,0.001653
xbd:mexico-earthquake,0,0.279820
xbd:mexico-earthquake,0,0.941982
xbd:mexico-earthquake,0,0.278558
xbd:mexico-earthquake,0,0.023504
xbd:mexico-earthquake,0,0.298218
xbd:mexico-earthquake,0,0.013429
xbd:mexico-earthquake,0,0.337957
xbd:mexico-earthquake,0,0.000325
xbd:mexico-earthquake,0,0.932970
xbd:mexico-earthquake,0,0.296632
xbd:mexico-earthquake,0,0.044591
xbd:mexico-earthquake,0,0.040627
xbd:mexico-earthquake,0,0.983740
xbd:mexico-earthquake,0,0.037077
xbd:mexico-earthquake,0,0.804665
xbd:mexico-earthquake,0,0.991466
xbd:mexico-earthquake,0,0.282038
xbd:mexico-earthquake,0,0.000793
xbd:mexico-earthquake,0,0.298111
xbd:mexico-earthquake,0,0.272641
xbd:mexico-earthquake,0,0.097562
xbd:mexico-earthquake,0,0.046663
xbd:mexico-earthquake,0,0.001008
xbd:mexico-earthquake,0,0.009332
xbd:mexico-earthquake,0,0.851074
xbd:mexico-earthquake,0,0.022721
xbd:mexico-earthquake,0,0.300401
xbd:mexico-earthquake,0,0.839502
xbd:mexico-earthquake,0,0.000077
xbd:mexico-earthquake,0,0.325892
xbd:mexico-earthquake,0,0.696833
xbd:mexico-earthquake,0,0.797678
xbd:mexico-earthquake,0,0.610124
xbd:mexico-earthquake,0,0.000008
xbd:mexico-earthquake,0,0.098582
xbd:midwest-flooding,0,0.917855
xbd:midwest-flooding,0,0.024803
xbd:midwest-flooding,0,0.016551
xbd:midwest-flooding,0,0.000289
xbd:midwest-flooding,0,0.000002
xbd:midwest-flooding,0,0.638636
xbd:midwest-flooding,0,0.576987
xbd:midwest-flooding,0,0.003819
xbd:midwest-flooding,0,0.001236
xbd:midwest-flooding,0,0.138705
xbd:midwest-flooding,0,0.050564
xbd:midwest-flooding,0,0.000544
xbd:midwest-flooding,0,0.003316
xbd:midwest-flooding,0,0.000011
xbd:midwest-flooding,0,0.000080
xbd:midwest-flooding,0,0.000084
xbd:midwest-flooding,0,0.935179
xbd:midwest-flooding,0,0.000985
xbd:midwest-flooding,0,0.000000
xbd:midwest-flooding,0,0.000000
xbd:midwest-flooding,0,0.000703
xbd:midwest-flooding,0,0.010164
xbd:midwest-flooding,0,0.011886
xbd:midwest-flooding,0,0.743123
xbd:midwest-flooding,0,0.040149
xbd:midwest-flooding,0,0.000263
xbd:midwest-flooding,0,0.675524
xbd:midwest-flooding,0,0.721191
xbd:midwest-flooding,0,0.865516
xbd:midwest-flooding,0,0.002434
xbd:midwest-flooding,0,0.007379
xbd:midwest-flooding,0,0.000613
xbd:midwest-flooding,0,0.004546
xbd:midwest-flooding,0,0.436209
xbd:midwest-flooding,0,0.000651
xbd:midwest-flooding,0,0.005940
xbd:midwest-flooding,0,0.003944
xbd:midwest-flooding,0,0.044311
xbd:midwest-flooding,0,0.041505
xbd:midwest-flooding,0,0.003562
xbd:midwest-flooding,0,0.005124
xbd:midwest-flooding,0,0.030238
xbd:midwest-flooding,0,0.996012
xbd:midwest-flooding,0,0.702083
xbd:midwest-flooding,0,0.082500
xbd:midwest-flooding,0,0.541357
xbd:midwest-flooding,0,0.035480
xbd:midwest-flooding,0,0.000027
xbd:midwest-flooding,0,0.119530
xbd:midwest-flooding,0,0.609810
xbd:midwest-flooding,0,0.000456
xbd:midwest-flooding,0,0.644934
xbd:midwest-flooding,0,0.000007
xbd:midwest-flooding,0,0.000000
xbd:midwest-flooding,0,0.068070
xbd:midwest-flooding,0,0.668846
xbd:midwest-flooding,0,0.489483
xbd:midwest-flooding,0,0.638183
xbd:midwest-flooding,0,0.001328
xbd:midwest-flooding,0,0.110472
xbd:midwest-flooding,0,0.221050
xbd:midwest-flooding,0,0.000013
xbd:midwest-flooding,0,0.000065
xbd:midwest-flooding,0,0.999876
xbd:midwest-flooding,0,0.009789
xbd:midwest-flooding,0,0.303342
xbd:midwest-flooding,0,0.000027
xbd:midwest-flooding,0,0.209981
xbd:midwest-flooding,0,0.995179
xbd:midwest-flooding,0,0.966627
xbd:midwest-flooding,0,0.986993
xbd:midwest-flooding,0,0.000012
xbd:midwest-flooding,0,0.001671
xbd:midwest-flooding,0,0.000960
xbd:midwest-flooding,0,0.009381
xbd:midwest-flooding,0,0.000382
xbd:midwest-flooding,0,0.228996
xbd:midwest-flooding,0,0.053919
xbd:midwest-flooding,0,0.009309
xbd:midwest-flooding,0,0.006244
xbd:midwest-flooding,0,0.000930
xbd:midwest-flooding,0,0.139740
xbd:midwest-flooding,0,0.000043
xbd:midwest-flooding,0,0.639517
xbd:midwest-flooding,0,0.519735
xbd:midwest-flooding,0,0.175043
xbd:midwest-flooding,0,0.001536
xbd:midwest-flooding,0,0.000446
xbd:midwest-flooding,0,0.012546
xbd:midwest-flooding,0,0.002774
xbd:midwest-flooding,0,0.054986
xbd:midwest-flooding,0,0.083780
xbd:midwest-flooding,0,0.000053
xbd:midwest-flooding,0,0.005582
xbd:midwest-flooding,0,0.001403
xbd:midwest-flooding,0,0.000068
xbd:midwest-flooding,0,0.000008
xbd:midwest-flooding,0,0.000850
xbd:midwest-flooding,0,0.001340
xbd:midwest-flooding,0,0.085015
xbd:midwest-flooding,0,0.000010
xbd:midwest-flooding,0,0.940401
xbd:midwest-flooding,0,0.008420
xbd:midwest-flooding,0,0.181177
xbd:midwest-flooding,0,0.515214
xbd:midwest-flooding,0,0.002892
xbd:midwest-flooding,0,0.000052
xbd:midwest-flooding,0,0.041649
xbd:midwest-flooding,0,0.214582
xbd:midwest-flooding,0,0.557531
xbd:midwest-flooding,0,0.000146
xbd:midwest-flooding,0,0.000253
xbd:midwest-flooding,0,0.477007
xbd:midwest-flooding,0,0.000001
xbd:midwest-flooding,0,0.882110
xbd:midwest-flooding,0,0.002848
xbd:midwest-flooding,0,0.011058
xbd:midwest-flooding,0,0.000186
xbd:midwest-flooding,0,0.964481
xbd:midwest-flooding,0,0.122834
xbd:midwest-flooding,0,0.000122
xbd:midwest-flooding,0,0.000176
xbd:midwest-flooding,0,0.078617
xbd:midwest-flooding,0,0.156773
xbd:midwest-flooding,0,0.045334
xbd:midwest-flooding,0,0.000069
xbd:midwest-flooding,0,0.027990
xbd:midwest-flooding,0,0.092632
xbd:midwest-flooding,0,0.022342
xbd:midwest-flooding,0,0.295240
xbd:midwest-flooding,0,0.001476
xbd:midwest-flooding,0,0.040897
xbd:midwest-flooding,0,0.000037
xbd:midwest-flooding,0,0.000056
xbd:midwest-flooding,0,0.024257
xbd:midwest-flooding,0,0.000494
xbd:midwest-flooding,0,0.000952
xbd:midwest-flooding,0,0.908769
xbd:midwest-flooding,0,0.007851
xbd:midwest-flooding,0,0.000265
xbd:midwest-flooding,0,0.055180
xbd:midwest-flooding,0,0.000002
xbd:midwest-flooding,0,0.000013
xbd:midwest-flooding,0,0.000000
xbd:midwest-flooding,0,0.000107
xbd:midwest-flooding,0,0.325566
xbd:midwest-flooding,0,0.000086
xbd:midwest-flooding,0,0.000254
xbd:midwest-flooding,0,0.997315
xbd:midwest-flooding,0,0.462494
xbd:midwest-flooding,0,0.000000
xbd:midwest-flooding,0,0.029067
xbd:midwest-flooding,0,0.000066
xbd:midwest-flooding,0,0.270773
xbd:midwest-flooding,0,0.283969
xbd:midwest-flooding,0,0.000002
xbd:midwest-flooding,0,0.008989
xbd:midwest-flooding,0,0.003087
xbd:midwest-flooding,0,0.000046
xbd:midwest-flooding,0,0.000019
xbd:midwest-flooding,0,0.050245
xbd:midwest-flooding,0,0.039428
xbd:midwest-flooding,0,0.002681
xbd:midwest-flooding,0,0.344508
xbd:midwest-flooding,0,0.000008
xbd:midwest-flooding,0,0.001281
xbd:midwest-flooding,0,0.000042
xbd:midwest-flooding,0,0.007830
xbd:midwest-flooding,0,0.163376
xbd:midwest-flooding,0,0.000125
xbd:midwest-flooding,0,0.001156
xbd:midwest-flooding,0,0.752082
xbd:midwest-flooding,0,0.009051
xbd:midwest-flooding,0,0.000001
xbd:midwest-flooding,0,0.006973
xbd:midwest-flooding,0,0.822391
xbd:midwest-flooding,0,0.000000
xbd:midwest-flooding,0,0.781646
xbd:midwest-flooding,0,0.035780
xbd:midwest-flooding,0,0.000027
xbd:midwest-flooding,0,0.000220
xbd:midwest-flooding,0,0.002004
xbd:midwest-flooding,0,0.057948
xbd:midwest-flooding,0,0.205041
xbd:midwest-flooding,0,0.001439
xbd:midwest-flooding,0,0.849509
xbd:midwest-flooding,0,0.961123
xbd:midwest-flooding,0,0.010239
xbd:midwest-flooding,0,0.004178
xbd:midwest-flooding,0,0.032163
xbd:midwest-flooding,0,0.001553
xbd:midwest-flooding,0,0.000941
xbd:midwest-flooding,0,0.006277
xbd:midwest-flooding,0,0.000254
xbd:midwest-flooding,0,0.145456
xbd:midwest-flooding,0,0.768065
xbd:midwest-flooding,0,0.000059
xbd:midwest-flooding,0,0.865806
xbd:midwest-flooding,0,0.005010
xbd:midwest-flooding,0,0.970283
xbd:midwest-flooding,0,0.250571
xbd:midwest-flooding,0,0.493033
xbd:midwest-flooding,0,0.221092
xbd:midwest-flooding,0,0.000000
xbd:midwest-flooding,0,0.004367
xbd:midwest-flooding,0,0.968019
xbd:midwest-flooding,0,0.000274
xbd:midwest-flooding,0,0.007931
xbd:midwest-flooding,0,0.001421
xbd:midwest-flooding,0,0.752531
xbd:midwest-flooding,0,0.363785
xbd:midwest-flooding,0,0.056335
xbd:midwest-flooding,0,0.005538
xbd:midwest-flooding,0,0.075901
xbd:midwest-flooding,0,0.961971
xbd:midwest-flooding,0,0.000191
xbd:midwest-flooding,0,0.000172
xbd:midwest-flooding,0,0.000020
xbd:midwest-flooding,0,0.018455
xbd:midwest-flooding,0,0.000019
xbd:midwest-flooding,0,0.000000
xbd:midwest-flooding,0,0.001252
xbd:midwest-flooding,0,0.000812
xbd:midwest-flooding,0,0.000258
xbd:midwest-flooding,0,0.071006
xbd:midwest-flooding,0,0.050319
xbd:midwest-flooding,0,0.000006
xbd:midwest-flooding,0,0.062604
xbd:midwest-flooding,0,0.000170
xbd:midwest-flooding,0,0.001808
xbd:midwest-flooding,0,0.000168
xbd:midwest-flooding,0,0.061348
xbd:midwest-flooding,0,0.000064
xbd:midwest-flooding,0,0.090811
xbd:midwest-flooding,0,0.996482
xbd:midwest-flooding,0,0.147457
xbd:midwest-flooding,0,0.785987
xbd:midwest-flooding,0,0.001707
xbd:midwest-flooding,0,0.000444
xbd:midwest-flooding,0,0.000015
xbd:midwest-flooding,0,0.016194
xbd:midwest-flooding,0,0.054566
xbd:midwest-flooding,0,0.000027
xbd:midwest-flooding,0,0.302790
xbd:moore-tornado,0,0.000008
xbd:moore-tornado,0,0.000000
xbd:moore-tornado,0,0.000015
xbd:moore-tornado,0,0.000085
xbd:moore-tornado,0,0.000664
xbd:moore-tornado,0,0.000032
xbd:moore-tornado,0,0.000001
xbd:moore-tornado,0,0.002188
xbd:moore-tornado,0,0.000003
xbd:moore-tornado,0,0.000000
xbd:moore-tornado,0,0.000111
xbd:moore-tornado,0,0.000069
xbd:moore-tornado,0,0.000059
xbd:moore-tornado,0,0.008956
xbd:moore-tornado,0,0.000000
xbd:moore-tornado,0,0.000000
xbd:moore-tornado,0,0.000214
xbd:moore-tornado,0,0.000150
xbd:moore-tornado,0,0.000001
xbd:moore-tornado,0,0.000001
xbd:moore-tornado,0,0.000000
xbd:moore-tornado,0,0.000021
xbd:moore-tornado,0,0.000004
xbd:moore-tornado,0,0.000003
xbd:moore-tornado,0,0.000015
xbd:moore-tornado,0,0.000000
xbd:moore-tornado,0,0.000000
xbd:moore-tornado,0,0.000005
xbd:moore-tornado,0,0.000000
xbd:moore-tornado,0,0.000001
xbd:moore-tornado,0,0.000003
xbd:moore-tornado,0,0.000000
xbd:moore-tornado,0,0.000434
xbd:moore-tornado,0,0.000008
xbd:moore-tornado,0,0.000000
xbd:moore-tornado,0,0.000020
xbd:moore-tornado,0,0.000000
xbd:moore-tornado,0,0.000000
xbd:moore-tornado,0,0.000000
xbd:moore-tornado,0,0.000421
xbd:moore-tornado,0,0.000001
xbd:moore-tornado,0,0.003211
xbd:moore-tornado,0,0.000169
xbd:moore-tornado,0,0.000857
xbd:moore-tornado,0,0.000002
xbd:moore-tornado,0,0.000000
xbd:moore-tornado,0,0.000000
xbd:moore-tornado,0,0.000066
xbd:moore-tornado,0,0.000003
xbd:moore-tornado,0,0.000008
xbd:moore-tornado,0,0.000000
xbd:moore-tornado,0,0.000001
xbd:moore-tornado,0,0.000001
xbd:moore-tornado,0,0.000151
xbd:moore-tornado,0,0.000527
xbd:moore-tornado,0,0.000000
xbd:moore-tornado,0,0.000000
xbd:moore-tornado,0,0.000007
xbd:moore-tornado,0,0.000012
xbd:moore-tornado,0,0.000029
xbd:moore-tornado,0,0.000001
xbd:moore-tornado,0,0.000198
xbd:moore-tornado,0,0.000014
xbd:moore-tornado,0,0.000000
xbd:moore-tornado,0,0.000005
xbd:moore-tornado,0,0.000083
xbd:moore-tornado,0,0.000000
xbd:moore-tornado,0,0.000000
xbd:moore-tornado,0,0.000187
xbd:moore-tornado,0,0.000470
xbd:moore-tornado,0,0.000000
xbd:moore-tornado,0,0.000013
xbd:moore-tornado,0,0.000065
xbd:moore-tornado,0,0.000013
xbd:moore-tornado,0,0.000000
xbd:moore-tornado,0,0.000022
xbd:moore-tornado,0,0.000009
xbd:moore-tornado,0,0.000012
xbd:moore-tornado,0,0.000025
xbd:moore-tornado,0,0.288627
xbd:moore-tornado,0,0.000023
xbd:moore-tornado,0,0.000001
xbd:moore-tornado,0,0.000008
xbd:moore-tornado,0,0.000002
xbd:moore-tornado,0,0.000981
xbd:moore-tornado,0,0.000021
xbd:moore-tornado,0,0.000010
xbd:moore-tornado,0,0.000035
xbd:moore-tornado,0,0.000086
xbd:moore-tornado,0,0.000025
xbd:moore-tornado,0,0.000000
xbd:moore-tornado,0,0.000101
xbd:moore-tornado,0,0.000183
xbd:moore-tornado,0,0.000001
xbd:moore-tornado,0,0.000002
xbd:moore-tornado,0,0.019076
xbd:moore-tornado,0,0.000026
xbd:moore-tornado,0,0.000001
xbd:moore-tornado,0,0.000219
xbd:moore-tornado,0,0.000004
xbd:moore-tornado,0,0.000007
xbd:moore-tornado,0,0.000000
xbd:moore-tornado,0,0.000005
xbd:moore-tornado,0,0.000005
xbd:moore-tornado,0,0.000053
xbd:moore-tornado,0,0.000039
xbd:moore-tornado,0,0.000135
xbd:moore-tornado,0,0.000004
xbd:moore-tornado,0,0.000008
xbd:moore-tornado,0,0.000002
xbd:moore-tornado,0,0.000015
xbd:moore-tornado,0,0.000026
xbd:moore-tornado,0,0.000001
xbd:moore-tornado,0,0.000017
xbd:moore-tornado,0,0.000459
xbd:moore-tornado,0,0.000000
xbd:moore-tornado,0,0.001686
xbd:moore-tornado,0,0.000316
xbd:moore-tornado,0,0.000000
xbd:moore-tornado,0,0.000000
xbd:moore-tornado,0,0.000000
xbd:moore-tornado,0,0.000000
xbd:moore-tornado,0,0.000007
xbd:moore-tornado,0,0.000003
xbd:moore-tornado,0,0.126910
xbd:moore-tornado,0,0.000001
xbd:moore-tornado,0,0.000187
xbd:moore-tornado,0,0.000021
xbd:moore-tornado,0,0.000001
xbd:moore-tornado,0,0.000020
xbd:moore-tornado,0,0.000000
xbd:moore-tornado,0,0.000000
xbd:moore-tornado,0,0.000000
xbd:moore-tornado,0,0.000011
xbd:moore-tornado,0,0.000053
xbd:moore-tornado,0,0.000000
xbd:moore-tornado,0,0.000000
xbd:moore-tornado,0,0.000018
xbd:moore-tornado,0,0.001372
xbd:moore-tornado,0,0.000000
xbd:moore-tornado,0,0.000036
xbd:moore-tornado,0,0.000000
xbd:moore-tornado,0,0.000000
xbd:moore-tornado,0,0.000023
xbd:moore-tornado,0,0.000000
xbd:moore-tornado,0,0.000000
xbd:moore-tornado,0,0.000262
xbd:moore-tornado,0,0.000007
xbd:moore-tornado,0,0.000000
xbd:moore-tornado,0,0.000923
xbd:moore-tornado,0,0.000000
xbd:moore-tornado,0,0.000004
xbd:moore-tornado,0,0.000002
xbd:moore-tornado,0,0.000001
xbd:moore-tornado,0,0.000001
xbd:moore-tornado,0,0.000000
xbd:moore-tornado,0,0.000001
xbd:moore-tornado,0,0.000023
xbd:moore-tornado,0,0.000000
xbd:moore-tornado,0,0.000099
xbd:moore-tornado,0,0.000000
xbd:moore-tornado,0,0.000015
xbd:moore-tornado,0,0.000004
xbd:moore-tornado,0,0.000044
xbd:moore-tornado,0,0.000024
xbd:moore-tornado,0,0.000903
xbd:moore-tornado,0,0.000006
xbd:moore-tornado,0,0.000000
xbd:moore-tornado,0,0.000032
xbd:moore-tornado,0,0.000092
xbd:moore-tornado,0,0.000005
xbd:moore-tornado,0,0.000006
xbd:moore-tornado,0,0.004186
xbd:moore-tornado,0,0.000124
xbd:moore-tornado,0,0.000000
xbd:moore-tornado,0,0.000000
xbd:moore-tornado,0,0.000020
xbd:moore-tornado,0,0.000001
xbd:moore-tornado,0,0.000000
xbd:moore-tornado,0,0.000006
xbd:moore-tornado,0,0.000002
xbd:moore-tornado,0,0.000002
xbd:moore-tornado,0,0.000270
xbd:moore-tornado,0,0.008814
xbd:moore-tornado,0,0.000001
xbd:moore-tornado,0,0.000027
xbd:moore-tornado,0,0.000000
xbd:moore-tornado,0,0.000000
xbd:moore-tornado,0,0.000009
xbd:moore-tornado,0,0.000018
xbd:moore-tornado,0,0.000001
xbd:moore-tornado,0,0.000008
xbd:moore-tornado,0,0.010639
xbd:moore-tornado,0,0.000004
xbd:moore-tornado,0,0.000007
xbd:moore-tornado,0,0.000259
xbd:moore-tornado,0,0.000000
xbd:moore-tornado,0,0.000937
xbd:moore-tornado,0,0.000003
xbd:moore-tornado,0,0.000057
xbd:moore-tornado,0,0.009218
xbd:moore-tornado,0,0.001602
xbd:moore-tornado,0,0.001492
xbd:moore-tornado,0,0.000210
xbd:moore-tornado,0,0.000303
xbd:moore-tornado,0,0.000012
xbd:moore-tornado,0,0.000004
xbd:moore-tornado,0,0.000000
xbd:moore-tornado,0,0.000002
xbd:moore-tornado,0,0.000005
xbd:moore-tornado,0,0.000000
xbd:moore-tornado,0,0.000210
xbd:moore-tornado,0,0.132388
xbd:moore-tornado,0,0.000002
xbd:moore-tornado,0,0.000002
xbd:moore-tornado,0,0.000006
xbd:moore-tornado,0,0.000000
xbd:moore-tornado,0,0.000000
xbd:moore-tornado,0,0.000008
xbd:moore-tornado,0,0.000021
xbd:moore-tornado,0,0.000855
xbd:moore-tornado,0,0.000003
xbd:nepal-flooding,0,0.000250
xbd:nepal-flooding,0,0.003990
xbd:nepal-flooding,0,0.000012
xbd:nepal-flooding,0,0.000005
xbd:nepal-flooding,0,0.000002
xbd:nepal-flooding,0,0.000230
xbd:nepal-flooding,0,0.001090
xbd:nepal-flooding,0,0.000057
xbd:nepal-flooding,0,0.000019
xbd:nepal-flooding,0,0.000035
xbd:nepal-flooding,0,0.000364
xbd:nepal-flooding,0,0.002693
xbd:nepal-flooding,0,0.020493
xbd:nepal-flooding,0,0.000004
xbd:nepal-flooding,0,0.000053
xbd:nepal-flooding,0,0.000330
xbd:nepal-flooding,0,0.009668
xbd:nepal-flooding,0,0.001287
xbd:nepal-flooding,0,0.000054
xbd:nepal-flooding,0,0.000001
xbd:nepal-flooding,0,0.000710
xbd:nepal-flooding,0,0.000338
xbd:nepal-flooding,0,0.000064
xbd:nepal-flooding,0,0.005264
xbd:nepal-flooding,0,0.000000
xbd:nepal-flooding,0,0.000074
xbd:nepal-flooding,0,0.000057
xbd:nepal-flooding,0,0.000025
xbd:nepal-flooding,0,0.011117
xbd:nepal-flooding,0,0.000247
xbd:nepal-flooding,0,0.002629
xbd:nepal-flooding,0,0.000003
xbd:nepal-flooding,0,0.000005
xbd:nepal-flooding,0,0.026716
xbd:nepal-flooding,0,0.000197
xbd:nepal-flooding,0,0.000637
xbd:nepal-flooding,0,0.000784
xbd:nepal-flooding,0,0.000028
xbd:nepal-flooding,0,0.000008
xbd:nepal-flooding,0,0.000003
xbd:nepal-flooding,0,0.000294
xbd:nepal-flooding,0,0.052730
xbd:nepal-flooding,0,0.000096
xbd:nepal-flooding,0,0.000020
xbd:nepal-flooding,0,0.001128
xbd:nepal-flooding,0,0.000008
xbd:nepal-flooding,0,0.000057
xbd:nepal-flooding,0,0.162233
xbd:nepal-flooding,0,0.000924
xbd:nepal-flooding,0,0.000009
xbd:nepal-flooding,0,0.000326
xbd:nepal-flooding,0,0.001878
xbd:nepal-flooding,0,0.000003
xbd:nepal-flooding,0,0.005910
xbd:nepal-flooding,0,0.000004
xbd:nepal-flooding,0,0.000018
xbd:nepal-flooding,0,0.000028
xbd:nepal-flooding,0,0.000007
xbd:nepal-flooding,0,0.000000
xbd:nepal-flooding,0,0.000003
xbd:nepal-flooding,0,0.000017
xbd:nepal-flooding,0,0.000019
xbd:nepal-flooding,0,0.000013
xbd:nepal-flooding,0,0.000001
xbd:nepal-flooding,0,0.000073
xbd:nepal-flooding,0,0.069833
xbd:nepal-flooding,0,0.000003
xbd:nepal-flooding,0,0.000188
xbd:nepal-flooding,0,0.001243
xbd:nepal-flooding,0,0.039566
xbd:nepal-flooding,0,0.000271
xbd:nepal-flooding,0,0.063640
xbd:nepal-flooding,0,0.000016
xbd:nepal-flooding,0,0.006829
xbd:nepal-flooding,0,0.000002
xbd:nepal-flooding,0,0.005036
xbd:nepal-flooding,0,0.000402
xbd:nepal-flooding,0,0.000033
xbd:nepal-flooding,0,0.000037
xbd:nepal-flooding,0,0.000584
xbd:nepal-flooding,0,0.000045
xbd:nepal-flooding,0,0.006185
xbd:nepal-flooding,0,0.003403
xbd:nepal-flooding,0,0.000294
xbd:nepal-flooding,0,0.017488
xbd:nepal-flooding,0,0.000076
xbd:nepal-flooding,0,0.000000
xbd:nepal-flooding,0,0.004227
xbd:nepal-flooding,0,0.000967
xbd:nepal-flooding,0,0.000005
xbd:nepal-flooding,0,0.431180
xbd:nepal-flooding,0,0.117088
xbd:nepal-flooding,0,0.000019
xbd:nepal-flooding,0,0.000011
xbd:nepal-flooding,0,0.000009
xbd:nepal-flooding,0,0.000101
xbd:nepal-flooding,0,0.000071
xbd:nepal-flooding,0,0.000009
xbd:nepal-flooding,0,0.000065
xbd:nepal-flooding,0,0.002699
xbd:nepal-flooding,0,0.000021
xbd:nepal-flooding,0,0.000000
xbd:nepal-flooding,0,0.000239
xbd:nepal-flooding,0,0.035588
