name,image,mask,intacto,menor,mayor,destruido
nepal-flooding_00000486_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000486_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000486_post_disaster.png,19791,0,0,0
nepal-flooding_00000487_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000487_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000487_post_disaster.png,38007,17930,1626,724
nepal-flooding_00000488_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000488_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000488_post_disaster.png,5958,0,740,0
nepal-flooding_00000489_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000489_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000489_post_disaster.png,58376,13751,9183,0
nepal-flooding_00000490_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000490_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000490_post_disaster.png,38042,0,32,0
nepal-flooding_00000491_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000491_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000491_post_disaster.png,77942,3194,2136,0
nepal-flooding_00000492_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000492_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000492_post_disaster.png,35601,32225,343,0
nepal-flooding_00000493_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000493_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000493_post_disaster.png,78098,5075,3046,0
nepal-flooding_00000494_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000494_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000494_post_disaster.png,7221,0,1057,0
nepal-flooding_00000495_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000495_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000495_post_disaster.png,10909,0,0,0
nepal-flooding_00000496_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000496_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000496_post_disaster.png,5044,5870,0,0
nepal-flooding_00000497_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000497_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000497_post_disaster.png,2340,1410,12660,0
nepal-flooding_00000498_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000498_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000498_post_disaster.png,29043,3623,390,0
nepal-flooding_00000499_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000499_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000499_post_disaster.png,2299,102,4426,440
nepal-flooding_00000500_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000500_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000500_post_disaster.png,2248,0,1221,0
nepal-flooding_00000501_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000501_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000501_post_disaster.png,28068,0,1341,0
nepal-flooding_00000503_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000503_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000503_post_disaster.png,11054,715,0,55
nepal-flooding_00000504_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000504_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000504_post_disaster.png,106725,0,0,0
nepal-flooding_00000505_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000505_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000505_post_disaster.png,4227,2721,655,0
nepal-flooding_00000506_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000506_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000506_post_disaster.png,0,0,0,801
nepal-flooding_00000507_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000507_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000507_post_disaster.png,9763,850,0,534
nepal-flooding_00000508_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000508_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000508_post_disaster.png,23474,10701,176,381
nepal-flooding_00000509_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000509_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000509_post_disaster.png,0,32638,18710,0
nepal-flooding_00000510_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000510_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000510_post_disaster.png,23500,0,0,0
nepal-flooding_00000511_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000511_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000511_post_disaster.png,17476,12395,1011,0
nepal-flooding_00000512_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000512_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000512_post_disaster.png,843,4504,3184,0
nepal-flooding_00000513_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000513_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000513_post_disaster.png,23529,485,1269,137
nepal-flooding_00000514_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000514_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000514_post_disaster.png,94145,6532,285,0
nepal-flooding_00000515_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000515_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000515_post_disaster.png,6900,4262,1213,175
nepal-flooding_00000516_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000516_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000516_post_disaster.png,68787,31679,18592,0
nepal-flooding_00000517_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000517_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000517_post_disaster.png,0,0,6961,311
nepal-flooding_00000518_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000518_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000518_post_disaster.png,1352,0,0,0
nepal-flooding_00000519_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000519_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000519_post_disaster.png,13385,0,2197,0
nepal-flooding_00000520_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000520_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000520_post_disaster.png,0,676,3852,0
nepal-flooding_00000521_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000521_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000521_post_disaster.png,0,0,483,0
nepal-flooding_00000522_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000522_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000522_post_disaster.png,4040,14218,776,0
nepal-flooding_00000523_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000523_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000523_post_disaster.png,0,0,3866,1786
nepal-flooding_00000525_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000525_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000525_post_disaster.png,172533,7169,0,0
nepal-flooding_00000526_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000526_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000526_post_disaster.png,20343,4679,1474,0
nepal-flooding_00000527_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000527_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000527_post_disaster.png,125277,3063,0,242
nepal-flooding_00000528_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000528_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000528_post_disaster.png,1435,1743,0,0
nepal-flooding_00000529_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000529_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000529_post_disaster.png,0,0,511,0
nepal-flooding_00000530_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000530_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000530_post_disaster.png,58152,3916,2818,0
nepal-flooding_00000531_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000531_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000531_post_disaster.png,179430,28681,6254,568
nepal-flooding_00000532_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000532_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000532_post_disaster.png,42,0,0,0
nepal-flooding_00000533_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000533_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000533_post_disaster.png,27506,6619,0,0
nepal-flooding_00000534_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000534_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000534_post_disaster.png,3247,1306,3211,560
nepal-flooding_00000535_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000535_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000535_post_disaster.png,11801,18180,2393,0
nepal-flooding_00000536_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000536_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000536_post_disaster.png,3799,790,8942,146
nepal-flooding_00000537_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000537_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000537_post_disaster.png,53668,1992,1375,0
nepal-flooding_00000538_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000538_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000538_post_disaster.png,36,0,3662,260
nepal-flooding_00000540_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000540_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000540_post_disaster.png,0,0,6824,233
nepal-flooding_00000541_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000541_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000541_post_disaster.png,0,12153,1614,0
nepal-flooding_00000543_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000543_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000543_post_disaster.png,32639,5971,0,0
nepal-flooding_00000544_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000544_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000544_post_disaster.png,2958,7218,6681,0
nepal-flooding_00000545_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000545_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000545_post_disaster.png,0,0,603,0
nepal-flooding_00000546_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000546_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000546_post_disaster.png,54152,0,0,0
nepal-flooding_00000547_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000547_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000547_post_disaster.png,0,0,1884,333
nepal-flooding_00000548_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000548_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000548_post_disaster.png,56890,3517,0,0
nepal-flooding_00000549_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000549_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000549_post_disaster.png,0,0,461,0
nepal-flooding_00000550_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000550_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000550_post_disaster.png,68370,6185,0,0
nepal-flooding_00000551_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000551_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000551_post_disaster.png,22054,20257,5792,0
nepal-flooding_00000552_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000552_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000552_post_disaster.png,1912,3934,6231,0
nepal-flooding_00000553_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000553_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000553_post_disaster.png,85400,2934,0,0
nepal-flooding_00000554_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000554_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000554_post_disaster.png,110704,10625,2540,0
nepal-flooding_00000555_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000555_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000555_post_disaster.png,9443,8161,4455,667
nepal-flooding_00000556_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000556_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000556_post_disaster.png,6783,4646,919,85
nepal-flooding_00000557_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000557_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000557_post_disaster.png,9371,1943,1484,665
nepal-flooding_00000558_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000558_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000558_post_disaster.png,177,459,0,0
nepal-flooding_00000559_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000559_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000559_post_disaster.png,764,0,0,0
nepal-flooding_00000560_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000560_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000560_post_disaster.png,57447,16983,0,0
nepal-flooding_00000561_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000561_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000561_post_disaster.png,0,0,1440,131
nepal-flooding_00000563_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000563_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000563_post_disaster.png,32407,51535,10201,0
nepal-flooding_00000564_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000564_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000564_post_disaster.png,202451,26856,1645,0
nepal-flooding_00000565_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000565_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000565_post_disaster.png,877,3461,424,0
nepal-flooding_00000566_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000566_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000566_post_disaster.png,47259,8463,0,0
nepal-flooding_00000567_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000567_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000567_post_disaster.png,55660,24744,2925,0
nepal-flooding_00000568_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000568_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000568_post_disaster.png,5993,1420,1489,389
nepal-flooding_00000569_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000569_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000569_post_disaster.png,19574,0,0,0
nepal-flooding_00000570_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000570_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000570_post_disaster.png,0,2276,1287,0
nepal-flooding_00000571_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000571_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000571_post_disaster.png,94497,1733,0,0
nepal-flooding_00000572_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000572_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000572_post_disaster.png,13936,12257,11935,0
nepal-flooding_00000573_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000573_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000573_post_disaster.png,31,0,0,0
nepal-flooding_00000574_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000574_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000574_post_disaster.png,21309,4404,1212,0
nepal-flooding_00000575_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000575_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000575_post_disaster.png,0,31484,1870,0
nepal-flooding_00000576_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000576_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000576_post_disaster.png,51993,9919,7064,0
nepal-flooding_00000577_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000577_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000577_post_disaster.png,0,0,1835,132
nepal-flooding_00000578_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000578_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000578_post_disaster.png,24089,835,0,0
nepal-flooding_00000579_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000579_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000579_post_disaster.png,8114,7906,1175,231
nepal-flooding_00000581_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000581_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000581_post_disaster.png,0,0,385,0
nepal-flooding_00000582_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000582_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000582_post_disaster.png,45,0,1872,0
nepal-flooding_00000583_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000583_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000583_post_disaster.png,528,978,967,0
nepal-flooding_00000584_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000584_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000584_post_disaster.png,200635,0,0,0
nepal-flooding_00000585_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000585_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000585_post_disaster.png,40863,4949,0,0
nepal-flooding_00000586_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000586_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000586_post_disaster.png,324,607,2419,0
nepal-flooding_00000587_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000587_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000587_post_disaster.png,75211,9639,905,0
nepal-flooding_00000588_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000588_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000588_post_disaster.png,4277,1056,0,0
nepal-flooding_00000589_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000589_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000589_post_disaster.png,10501,3228,669,0
nepal-flooding_00000590_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000590_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000590_post_disaster.png,92,6321,681,0
nepal-flooding_00000591_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000591_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000591_post_disaster.png,83,0,222,0
nepal-flooding_00000592_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000592_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000592_post_disaster.png,3303,851,0,0
nepal-flooding_00000593_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000593_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000593_post_disaster.png,0,0,1990,0
nepal-flooding_00000594_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000594_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000594_post_disaster.png,49575,16072,8655,0
nepal-flooding_00000595_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000595_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000595_post_disaster.png,6150,4991,16950,0
nepal-flooding_00000596_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000596_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000596_post_disaster.png,0,1236,0,0
nepal-flooding_00000597_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000597_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000597_post_disaster.png,62831,7697,552,0
nepal-flooding_00000598_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000598_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000598_post_disaster.png,343,5654,395,0
nepal-flooding_00000599_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000599_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000599_post_disaster.png,7858,0,0,0
nepal-flooding_00000600_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000600_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000600_post_disaster.png,5475,4177,12095,813
nepal-flooding_00000601_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000601_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000601_post_disaster.png,101304,13042,1289,0
nepal-flooding_00000602_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000602_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000602_post_disaster.png,16599,8703,4942,0
nepal-flooding_00000603_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000603_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000603_post_disaster.png,5047,2003,684,560
nepal-flooding_00000604_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000604_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000604_post_disaster.png,25416,0,0,0
nepal-flooding_00000605_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000605_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000605_post_disaster.png,112015,3278,0,0
nepal-flooding_00000606_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000606_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000606_post_disaster.png,7861,10148,18741,0
nepal-flooding_00000607_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000607_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000607_post_disaster.png,20253,0,0,0
nepal-flooding_00000608_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000608_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000608_post_disaster.png,335094,5592,0,0
nepal-flooding_00000609_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000609_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000609_post_disaster.png,38420,16723,2073,0
nepal-flooding_00000610_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000610_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000610_post_disaster.png,155880,0,0,0
nepal-flooding_00000611_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000611_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000611_post_disaster.png,1864,1429,3569,655
nepal-flooding_00000612_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000612_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000612_post_disaster.png,42932,6811,3421,0
nepal-flooding_00000613_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000613_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000613_post_disaster.png,19535,1706,7243,0
nepal-flooding_00000614_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000614_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000614_post_disaster.png,2558,2734,1870,470
nepal-flooding_00000615_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000615_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000615_post_disaster.png,173,0,0,0
nepal-flooding_00000617_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000617_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000617_post_disaster.png,212,4201,2513,0
nepal-flooding_00000618_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000618_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000618_post_disaster.png,135323,30426,5569,0
